CO_GRUPO;IdPersona;FE_ALTA;Monto;Fe_castigo;Monto_castigado
0NIA;25494741;30/08/2021;587.00;;
0NIA;25494741;17/08/2021;587.00;;
4957;25494881;11/01/2021;558.00;;
0SJM;25495623;02/01/2021;1458.00;;
10UK;25496555;24/04/2021;558.00;;
10UK;25496555;10/04/2021;558.00;;
170N;25497272;17/10/2021;3987.00;;
170N;25497355;10/12/2021;1087.00;;
170N;25497553;05/11/2021;1087.00;;
170N;25498163;27/11/2021;1687.00;;
170N;25498346;15/01/2021;1058.00;;
170N;25498734;09/03/2021;1558.00;;
170N;25498825;18/03/2021;1358.00;;
170N;25498833;06/12/2021;2287.00;;
170N;25498940;09/12/2021;587.00;;
170N;25498940;18/05/2021;1058.00;;
17ES;25499237;24/12/2021;1087.00;;
122S;25500307;06/01/2021;858.00;;
0WOM;25504424;04/12/2021;1087.00;;
2305;25504457;06/02/2021;1058.00;;
1874;25506916;05/03/2021;1158.00;;
0YAT;25507062;04/12/2021;1187.00;;
13QO;25507336;06/01/2021;858.00;;
0TQF;25508789;15/01/2021;1058.00;;
17IR;25512047;30/11/2021;1087.00;;
1IYF;25514423;02/11/2021;1087.00;;
0UIQ;25515644;13/02/2021;3758.00;;
0SAB;25516345;27/12/2021;687.00;;
0SAB;25516345;17/09/2021;787.00;;
0X8T;25519596;29/12/2021;1687.00;;
16SQ;25521196;05/12/2021;787.00;;
17HP;25522517;12/08/2021;1087.00;;
1B9P;25526625;06/01/2021;658.00;;
0108;25526724;01/12/2021;4287.00;;
0UJE;25527722;31/10/2021;1987.00;;
5341;25530098;16/01/2021;1558.00;;
179B;25532078;09/08/2021;1187.00;;
0108;25533266;18/03/2021;1158.00;;
16GT;25535907;23/08/2021;587.00;;
1HZK;25536178;09/12/2021;2187.00;;
0OSA;25539040;16/09/2021;787.00;;
17AG;25543927;06/05/2021;4058.00;;
0RIH;25546227;06/12/2021;787.00;;
0YOV;25547233;08/11/2021;639.00;;
0WVW;25548173;09/02/2021;1258.00;;
0WVW;25548199;24/06/2021;1087.00;;
0WVW;25548215;23/06/2021;3087.00;;
0WVW;25548231;13/08/2021;3087.00;13/10/2021;3081.16
0WVW;25548231;18/06/2021;3087.00;;
0WVW;25548256;10/08/2021;3087.00;08/10/2021;2990.67
0WVW;25548314;01/06/2021;1587.00;;
0WVW;25548348;27/07/2021;3087.00;24/09/2021;3003.19
0WVW;25548462;22/06/2021;3087.00;;
0WVW;25548595;18/06/2021;3087.00;;
0WVW;25548678;30/01/2021;1258.00;31/03/2021;1258
0T6J;25548801;19/12/2021;787.00;;
0T6J;25548801;05/01/2021;558.00;;
0T6J;25548819;18/01/2021;558.00;;
0WVW;25548843;17/06/2021;3087.00;;
0WVW;25549387;07/06/2021;3087.00;;
0WVW;25549411;21/06/2021;3087.00;;
0WVW;25549874;23/03/2021;1258.00;;
0WVW;25549882;22/06/2021;3087.00;;
0WVW;25549882;23/04/2021;1258.00;;
0WVW;25549957;19/02/2021;1258.00;;
12KE;25555012;07/03/2021;958.00;;
0WOM;25559691;19/12/2021;1187.00;;
0NO4;25559691;02/01/2021;858.00;;
0WVW;25563701;22/02/2021;1258.00;;
142Q;25564980;17/11/2021;2587.00;;
148C;25565003;06/03/2021;758.00;;
177Y;25566126;11/02/2021;558.00;;
0SX0;25567231;30/06/2021;1087.00;;
10SZ;25571118;15/12/2021;2187.00;;
0O0R;25575358;29/03/2021;1158.00;;
0RXJ;25576554;30/11/2021;1587.00;;
1CER;25578139;19/02/2021;1158.00;;
15PG;25578378;10/03/2021;558.00;;
0RPU;25580341;13/12/2021;1087.00;;
0SOU;25580580;27/08/2021;787.00;;
0108;25582370;20/12/2021;5087.00;;
0WVW;25585530;06/05/2021;1258.00;;
12QU;25585571;12/05/2021;1258.00;;
0PSU;25586132;27/11/2021;2087.00;;
0QZX;25587742;23/01/2021;2258.00;;
0YOV;25590019;31/07/2021;1587.00;;
17E4;25592148;15/01/2021;558.00;;
8140;25592320;30/01/2021;1258.00;;
8140;25592502;30/01/2021;1458.00;;
8140;25592502;20/01/2021;1458.00;;
8140;25592569;04/12/2021;1087.00;;
0S8D;25595422;15/06/2021;1687.00;;
11QM;25599648;05/12/2021;987.00;;
11QM;25599648;12/09/2021;1087.00;;
11QM;25599648;04/09/2021;587.00;;
1IT4;25601600;07/09/2021;787.00;;
15QS;25603945;02/09/2021;2487.00;;
15QS;25603945;06/05/2021;2058.00;;
15QS;25604539;09/02/2021;2058.00;;
14J3;25605130;05/01/2021;558.00;;
14J3;25605163;15/05/2021;558.00;;
0T9X;25605841;06/12/2021;2187.00;;
0WGU;25606187;11/02/2021;558.00;;
2305;25608266;04/07/2021;1087.00;;
0RSF;25609041;08/02/2021;658.00;;
2305;25609892;05/01/2021;1698.00;;
0RR7;25610783;20/08/2021;887.00;;
2305;25611898;27/01/2021;2258.00;;
0YJV;25613530;17/02/2021;3058.00;;
0ZCG;25614819;02/09/2021;1987.00;20/10/2021;1977.78
0289;25614991;29/11/2021;3387.00;;
2305;25615022;01/07/2021;2387.00;;
15VI;25617507;05/01/2021;2058.00;;
15VI;25617515;22/01/2021;1558.00;;
109S;25622002;08/10/2021;587.00;;
17NF;25622812;24/01/2021;1458.00;;
17NF;25623216;01/03/2021;558.00;;
17NF;25623257;09/02/2021;1158.00;;
8140;25623539;15/01/2021;2058.00;;
8140;25623620;30/01/2021;1758.00;;
8140;25623786;21/12/2021;2887.00;;
8140;25623828;16/01/2021;2558.00;;
156E;25625880;10/01/2021;2858.00;;
0VU7;25626078;03/02/2021;1158.00;;
0VU7;25626078;05/01/2021;958.00;;
0289;25627993;15/05/2021;558.00;;
2305;25629031;30/01/2021;2258.00;;
19PB;25630427;20/01/2021;1458.00;;
10RK;25630526;20/12/2021;687.00;;
0289;25631011;26/02/2021;1558.00;;
0289;25631052;07/12/2021;1087.00;;
0179;25631839;17/09/2021;587.00;;
7861;25633306;15/11/2021;887.00;;
153B;25633389;17/04/2021;558.00;;
17HZ;25633454;19/02/2021;2458.00;;
9377;25634536;21/01/2021;1858.00;;
9377;25634551;02/01/2021;2158.00;;
9377;25634569;19/12/2021;1387.00;;
9377;25634593;29/11/2021;587.00;;
3638;25636580;02/01/2021;1958.00;;
0O4U;25637125;18/10/2021;2387.00;;
0405;25644469;18/01/2021;558.00;;
13QO;25645011;21/08/2021;687.00;;
13QO;25645060;24/01/2021;1658.00;;
0ZMT;25646241;19/11/2021;1087.00;;
17NK;25646597;01/01/2021;758.00;;
16YC;25650607;05/01/2021;558.00;;
16YC;25651001;15/01/2021;558.00;;
16YC;25651373;23/04/2021;558.00;;
1BVJ;25652967;23/01/2021;4058.00;;
15M4;25653015;17/12/2021;787.00;;
1I3R;25663816;12/12/2021;2587.00;;
0Y2B;25666439;29/10/2021;587.00;;
15TN;25669631;09/11/2021;1087.00;;
15TN;25669748;02/06/2021;987.00;;
15TN;25669771;09/01/2021;658.00;;
0Y0R;25672213;26/11/2021;587.00;;
0UHJ;25672478;12/06/2021;1587.00;;
119I;25672635;22/11/2021;887.00;;
119I;25672635;19/10/2021;1087.00;;
119I;25672635;03/10/2021;1087.00;;
1IJ8;25672809;30/10/2021;887.00;;
0YOV;25673773;07/05/2021;658.00;;
17LP;25675000;27/01/2021;558.00;;
0YOV;25676628;01/12/2021;587.00;;
0YOV;25676628;08/05/2021;758.00;;
16GT;25677162;05/12/2021;4087.00;;
0NQ7;25677378;19/12/2021;1087.00;;
16XZ;25680976;19/12/2021;787.00;;
2305;25682519;02/12/2021;1687.00;;
15TN;25684986;04/05/2021;558.00;;
0O4U;25686932;29/01/2021;1558.00;;
1CFD;25687252;12/02/2021;658.00;;
10KY;25689837;08/01/2021;1758.00;;
9377;25691346;12/05/2021;3058.00;;
9377;25691387;28/01/2021;3258.00;;
11C2;25702317;02/01/2021;758.00;11/02/2021;715.52
17QS;25704602;13/11/2021;687.00;;
17QS;25704818;04/12/2021;1587.00;;
2305;25705088;11/01/2021;2858.00;;
122S;25707472;15/09/2021;1087.00;;
122S;25707472;24/08/2021;587.00;;
0YBM;25709866;12/02/2021;558.00;;
0VYY;25709866;15/01/2021;658.00;;
1909;25717547;25/01/2021;558.00;;
0P1Z;25723594;20/06/2021;1587.00;;
0VU7;25724931;15/01/2021;958.00;;
14HQ;25725300;05/02/2021;558.00;;
16JQ;25726811;22/05/2021;1258.00;;
1B7K;25727421;21/11/2021;987.00;;
1AI9;25727900;07/09/2021;1087.00;;
10BC;25730839;27/11/2021;687.00;;
4505;25731159;26/12/2021;887.00;;
4505;25731159;23/08/2021;787.00;;
0Y8S;25731308;25/01/2021;1058.00;;
0WTT;25733809;20/02/2021;858.00;;
1AUP;25741158;02/09/2021;587.00;;
5383;25741554;14/11/2021;687.00;;
0SOG;25742131;15/01/2021;2558.00;;
4496;25742958;23/03/2021;958.00;;
0WFC;25744228;16/03/2021;2458.00;;
0UET;25747429;27/09/2021;587.00;;
15UY;25747809;17/09/2021;587.00;;
0R3D;25748831;08/05/2021;558.00;;
2340;25749920;30/03/2021;4058.00;;
3902;25750399;10/07/2021;587.00;;
2552;25752551;24/02/2021;1158.00;;
2305;25755406;17/03/2021;558.00;;
2305;25755422;15/11/2021;2087.00;;
0289;25757014;08/12/2021;1587.00;;
101K;25757857;16/01/2021;958.00;;
168E;25758814;24/08/2021;587.00;;
13KQ;25759226;21/01/2021;2858.00;;
109S;25771056;31/12/2021;587.00;;
0Z70;25771064;21/01/2021;928.00;;
2305;25772146;24/11/2021;1087.00;;
2305;25772203;10/02/2021;1058.00;;
2305;25772203;03/02/2021;1058.00;;
2305;25772237;28/10/2021;2087.00;;
0WEQ;25772575;10/08/2021;1797.00;;
2305;25772757;09/09/2021;587.00;;
17U4;25773748;26/08/2021;587.00;;
17U4;25773805;26/12/2021;987.00;;
2305;25775057;27/11/2021;587.00;;
3437;25776279;29/01/2021;1258.00;;
10NH;25776956;23/02/2021;1158.00;;
3380;25777491;26/09/2021;887.00;;
3380;25777491;24/02/2021;558.00;;
0WC0;25778366;11/08/2021;587.00;;
0WC0;25778382;14/05/2021;958.00;;
0YAT;25782723;12/12/2021;1287.00;;
0YAT;25782756;10/08/2021;587.00;;
2305;25783317;24/01/2021;1058.00;;
1820;25784760;31/12/2021;5487.00;;
13QO;25787979;27/01/2021;558.00;;
13QO;25787987;16/02/2021;758.00;;
0Y6M;25788381;15/01/2021;1258.00;;
1552;25788498;17/01/2021;2458.00;;
1BMA;25788522;24/03/2021;1658.00;;
0USP;25792185;12/01/2021;1558.00;;
1HE3;25793944;08/08/2021;2087.00;;
16IS;25794710;18/01/2021;1158.00;;
16IS;25794710;06/01/2021;1158.00;;
16IS;25794728;25/10/2021;1287.00;;
2305;25796780;07/09/2021;6087.00;;
17PJ;25797747;02/12/2021;1587.00;;
17PJ;25797945;24/09/2021;587.00;;
17PJ;25797960;24/09/2021;587.00;;
0VSY;25800277;09/01/2021;758.00;;
0O69;25802117;29/10/2021;1187.00;;
15LH;25802786;20/05/2021;1658.00;;
17SL;25803222;16/01/2021;1158.00;;
17SM;25803891;23/04/2021;858.00;;
0VI4;25804378;15/03/2021;1158.00;05/05/2021;657.78
0NM6;25805094;20/04/2021;558.00;;
0430;25806142;11/05/2021;958.00;;
7095;25807728;16/12/2021;2187.00;;
17PN;25809773;02/10/2021;1087.00;;
1870;25810607;08/05/2021;1558.00;;
1870;25810607;01/03/2021;1058.00;;
0WRW;25817131;04/03/2021;958.00;;
9135;25820671;17/11/2021;2187.00;;
0NIA;25824467;19/09/2021;687.00;;
0TKE;25826959;16/01/2021;858.00;;
16I6;25827908;19/11/2021;2087.00;;
0S77;25828989;30/01/2021;2258.00;;
6617;25831025;01/01/2021;3958.00;;
0ZJT;25832890;05/01/2021;1658.00;;
4505;25835810;02/08/2021;887.00;10/09/2021;870.67
4505;25835810;01/06/2021;587.00;;
16QZ;25837493;01/12/2021;1387.00;;
3690;25837543;13/09/2021;1287.00;;
3690;25837543;23/07/2021;1187.00;;
18NH;25837998;09/03/2021;1258.00;;
0VMP;25838111;13/02/2021;658.00;;
0733;25838491;03/12/2021;787.00;;
0UPA;25841222;07/05/2021;758.00;;
17GQ;25843921;09/02/2021;858.00;;
1609;25849050;10/10/2021;1187.00;;
0VUR;25850744;01/12/2021;1387.00;;
0485;25852278;15/04/2021;558.00;;
0UPA;25854829;08/01/2021;958.00;;
8539;25856618;16/02/2021;958.00;;
8539;25856618;08/01/2021;1258.00;;
0RYW;25857343;10/05/2021;558.00;;
17RA;25857798;02/01/2021;1058.00;;
0TB5;25866054;27/12/2021;787.00;;
0TB5;25866062;02/06/2021;687.00;;
0S8D;25868951;22/03/2021;2058.00;;
0PRJ;25871062;03/09/2021;1487.00;;
0QZX;25871229;22/01/2021;2058.00;;
0QZX;25871229;02/01/2021;2058.00;;
3380;25873464;24/07/2021;1087.00;;
2305;25876392;31/08/2021;1287.00;;
2305;25876400;16/01/2021;1558.00;;
0221;25876681;15/01/2021;1558.00;;
0O4O;25877606;29/08/2021;687.00;;
17P0;25878836;25/03/2021;858.00;;
11VR;25880196;12/02/2021;1058.00;;
0WTT;25881996;14/01/2021;1558.00;;
2163;25883893;28/12/2021;1087.00;;
7860;25884933;14/10/2021;1087.00;;
0TYJ;25888132;12/02/2021;558.00;;
0TYJ;25888132;05/02/2021;558.00;;
16I6;25889254;14/11/2021;987.00;;
125A;25890492;14/05/2021;2958.00;;
07WM;25891326;15/06/2021;1487.00;;
07WM;25891326;15/01/2021;1958.00;;
168E;25891912;09/05/2021;558.00;;
14IP;25892860;15/02/2021;558.00;;
0XYU;25892860;05/02/2021;558.00;;
13C3;25896119;05/10/2021;587.00;;
17ZR;25897596;22/02/2021;2358.00;;
0WOM;25898354;05/12/2021;1187.00;;
16Y8;25898453;09/02/2021;958.00;;
0WRW;25899691;31/05/2021;1887.00;;
0VTW;25899725;16/01/2021;3558.00;;
0RAW;25901331;20/12/2021;1587.00;;
0T9G;25905738;21/02/2021;558.00;;
15XG;25907577;28/10/2021;1887.00;;
5302;25908757;04/02/2021;1258.00;;
0Z70;25909698;02/01/2021;558.00;;
0VHM;25911496;20/06/2021;687.00;;
12L9;25912049;06/02/2021;658.00;;
2305;25912486;06/04/2021;3558.00;;
2305;25912585;06/01/2021;4058.00;;
2305;25912619;04/12/2021;6587.00;;
2305;25912619;22/01/2021;4058.00;;
5341;25912957;05/09/2021;1287.00;;
2305;25913856;18/12/2021;6587.00;;
2305;25913856;08/01/2021;4058.00;;
2305;25913880;23/12/2021;6587.00;;
2305;25913914;09/12/2021;2587.00;;
15S2;25914912;02/01/2021;1158.00;;
1CCL;25915448;08/06/2021;687.00;;
0RSC;25915828;02/12/2021;687.00;;
1HV3;25916164;05/12/2021;3087.00;;
0005;25921271;01/02/2021;1258.00;;
0S49;25921537;06/12/2021;687.00;;
120Y;25922170;22/03/2021;758.00;;
0289;25928896;05/03/2021;1058.00;;
0PD4;25932146;18/12/2021;5087.00;;
11VI;25932963;03/11/2021;1087.00;;
0QUW;25933615;26/06/2021;1587.00;;
3776;25936865;12/02/2021;758.00;;
9377;25940552;09/11/2021;2087.00;;
101M;25941436;25/06/2021;1787.00;;
11NP;25941485;10/01/2021;1058.00;;
19A0;25942913;19/08/2021;1687.00;;
19A0;25942913;03/01/2021;1058.00;;
13QO;25943242;10/01/2021;558.00;;
13QO;25943358;16/01/2021;1958.00;;
13QO;25943374;18/01/2021;1858.00;;
13QO;25943499;02/01/2021;1658.00;;
0OCH;25943887;18/04/2021;558.00;;
12WI;25944166;26/12/2021;1587.00;;
10N5;25944745;25/07/2021;787.00;;
0Z67;25945494;15/01/2021;1558.00;;
0Z67;25945494;02/01/2021;1058.00;;
0YLR;25946476;02/01/2021;2558.00;;
0YLR;25946492;21/02/2021;2058.00;;
0Z70;25946757;23/01/2021;1058.00;;
0Z70;25946765;02/02/2021;1058.00;;
17SU;25946997;21/11/2021;1587.00;;
0OUA;25949389;03/10/2021;587.00;;
15DN;25949728;05/02/2021;1558.00;;
15DN;25949728;02/02/2021;1558.00;;
17HZ;25952557;14/02/2021;2058.00;;
17HZ;25952557;02/01/2021;2258.00;;
183O;25952805;18/11/2021;1687.00;;
183O;25952839;02/07/2021;4187.00;;
0QK3;25956293;16/03/2021;858.00;05/05/2021;303.75
0PLW;25956947;26/06/2021;787.00;;
0248;25957762;23/06/2021;887.00;;
17PQ;25958737;08/01/2021;858.00;;
1GRK;25958836;22/05/2021;887.00;;
17WE;25959032;04/12/2021;1087.00;;
8140;25959586;18/11/2021;4487.00;;
15H8;25963976;20/02/2021;558.00;;
11IM;25964073;13/03/2021;558.00;;
11IM;25964073;11/03/2021;558.00;;
11IM;25964073;09/02/2021;558.00;;
15PH;25964370;15/11/2021;1387.00;;
11HJ;25965849;19/01/2021;2158.00;;
0NVR;25967779;24/12/2021;6387.00;;
13V4;25971946;05/12/2021;587.00;;
0XDK;25971979;22/02/2021;1158.00;;
0VAQ;25974445;08/04/2021;558.00;;
0VAQ;25974452;24/03/2021;558.00;;
0NIA;25975384;17/01/2021;1158.00;;
0NR9;25975863;31/03/2021;1058.00;;
14XV;25978032;08/06/2021;1087.00;;
17V9;25984543;20/02/2021;658.00;;
0108;25987017;23/01/2021;4058.00;;
7860;25988049;09/01/2021;1358.00;;
0663;25988825;08/05/2021;808.00;;
0S8D;25993122;02/12/2021;1787.00;;
0T2G;25993916;29/01/2021;3558.00;;
0T2G;25993916;02/01/2021;1058.00;;
1ELO;25994021;28/09/2021;687.00;;
1FD6;25997735;09/06/2021;587.00;;
1FD6;25997834;21/05/2021;558.00;;
0108;26000851;30/07/2021;787.00;;
0559;26009019;12/03/2021;1758.00;;
0559;26009019;07/02/2021;1758.00;;
10KY;26010785;29/01/2021;1858.00;;
10KY;26010793;09/05/2021;1558.00;;
0REL;26010835;31/01/2021;958.00;;
5588;26011239;06/02/2021;858.00;;
0Z7I;26012518;08/05/2021;558.00;;
1609;26013862;09/04/2021;858.00;;
2257;26014654;01/12/2021;1187.00;;
14I6;26015917;30/01/2021;558.00;;
187V;26020099;08/01/2021;558.00;;
2305;26024380;23/01/2021;3158.00;;
2305;26024406;16/01/2021;1458.00;;
2305;26024430;15/01/2021;2858.00;;
2305;26024448;05/01/2021;1858.00;;
2305;26025346;03/02/2021;3558.00;;
2305;26025353;02/01/2021;858.00;;
2305;26025460;01/01/2021;3158.00;;
0S77;26025742;06/01/2021;1458.00;;
176W;26027524;09/12/2021;3087.00;;
176W;26027524;15/01/2021;2458.00;;
0WVW;26031708;22/06/2021;4087.00;;
1IX9;26032946;07/12/2021;1887.00;;
2163;26034926;22/01/2021;1758.00;;
2163;26034934;17/01/2021;558.00;;
2163;26034934;13/01/2021;558.00;;
15NL;26036988;20/02/2021;558.00;;
0T7E;26037689;26/02/2021;558.00;;
16X6;26037739;05/07/2021;787.00;;
0YAT;26039644;15/12/2021;887.00;;
0WYA;26040337;27/11/2021;1287.00;;
186M;26040501;23/10/2021;587.00;;
186M;26040550;27/11/2021;887.00;;
186M;26040550;29/10/2021;887.00;;
0UM3;26045708;06/01/2021;1058.00;;
0XXC;26045872;01/02/2021;558.00;;
0XXC;26045914;15/06/2021;687.00;;
12AI;26045971;10/02/2021;1158.00;;
5916;26047175;27/11/2021;887.00;;
15JD;26048215;17/01/2021;558.00;;
17MB;26048587;27/07/2021;1287.00;;
17SL;26048595;02/12/2021;1287.00;;
143D;26049502;17/12/2021;2787.00;;
143D;26049502;14/12/2021;2487.00;;
0108;26049726;29/01/2021;2258.00;;
0054;26049866;07/02/2021;4058.00;;
4687;26049916;11/12/2021;1187.00;;
0R3D;26050229;01/12/2021;4787.00;;
0YQT;26050260;18/01/2021;1558.00;;
0YZQ;26051375;27/03/2021;1458.00;14/05/2021;626.13
1BK0;26051466;12/02/2021;858.00;;
2305;26052548;14/07/2021;2587.00;;
0NO4;26053561;05/01/2021;1158.00;;
3429;26057802;15/01/2021;1758.00;;
16PU;26057976;28/02/2021;1158.00;;
113N;26058149;06/12/2021;1887.00;;
113N;26058214;16/11/2021;887.00;;
0VTW;26060434;10/07/2021;1587.00;;
1019;26060707;25/11/2021;3387.00;;
1019;26060707;26/03/2021;1058.00;;
1019;26060806;17/12/2021;3487.00;;
1019;26060806;08/12/2021;1587.00;;
1019;26060848;16/12/2021;2587.00;;
1019;26060970;20/04/2021;2358.00;;
0VTW;26061135;03/11/2021;587.00;;
0VTW;26061143;26/11/2021;687.00;;
1HWX;26061283;08/11/2021;687.00;;
0YP9;26061291;29/01/2021;2058.00;;
8478;26062448;07/12/2021;1087.00;;
5710;26062505;08/01/2021;858.00;;
0ZDM;26062521;20/02/2021;1058.00;;
0ZK6;26065474;25/09/2021;3187.00;;
3380;26066811;09/10/2021;1087.00;;
3380;26066845;24/09/2021;887.00;;
3380;26066993;02/07/2021;787.00;;
0XZN;26068536;24/02/2021;758.00;;
13TM;26079129;12/02/2021;958.00;;
13TM;26079129;08/01/2021;958.00;;
0Y4X;26079418;02/01/2021;1558.00;;
0Y4X;26079426;28/01/2021;2658.00;;
0Y4X;26079442;08/12/2021;2187.00;;
0WTT;26081893;06/01/2021;658.00;;
10T1;26083717;18/12/2021;587.00;;
10T1;26083782;05/09/2021;587.00;;
8300;26084889;31/01/2021;558.00;;
18BU;26085340;05/09/2021;1087.00;;
120Y;26085522;24/03/2021;858.00;;
1IM9;26086207;27/12/2021;987.00;;
1FHQ;26087619;01/10/2021;987.00;;
1FHQ;26087619;20/05/2021;658.00;;
18BU;26088302;30/11/2021;4587.00;;
0SX3;26091660;22/02/2021;558.00;;
0XGR;26092387;10/07/2021;1087.00;;
0XGR;26092395;01/11/2021;987.00;;
0XGR;26092395;26/08/2021;787.00;;
5127;26093534;29/08/2021;687.00;;
8140;26093690;16/06/2021;2387.00;04/08/2021;2386.45
8140;26093708;03/10/2021;1287.00;;
8140;26093708;04/05/2021;1358.00;;
8140;26093716;27/02/2021;1458.00;;
9377;26094623;07/08/2021;1087.00;;
9377;26094623;04/01/2021;2058.00;;
2741;26095430;10/08/2021;787.00;;
0PCL;26095471;22/01/2021;1458.00;;
0PCL;26095471;09/01/2021;1458.00;;
07XB;26095927;14/09/2021;787.00;;
189R;26097675;26/11/2021;587.00;;
189R;26097691;16/01/2021;558.00;;
189R;26097816;24/08/2021;1787.00;;
189R;26097840;24/12/2021;787.00;;
189R;26097907;01/09/2021;1087.00;;
16E1;26098277;31/05/2021;787.00;;
0NO4;26098707;18/01/2021;858.00;;
0WYX;26099507;19/12/2021;787.00;;
0WYX;26099507;24/08/2021;587.00;;
11YG;26102954;15/02/2021;658.00;;
15S2;26105569;25/01/2021;658.00;;
0Z70;26106559;15/01/2021;558.00;;
188A;26107342;31/07/2021;587.00;;
0ZOG;26107706;08/01/2021;658.00;;
7063;26109603;17/01/2021;2058.00;;
0RSF;26112086;03/03/2021;558.00;;
0RSF;26112102;23/12/2021;887.00;;
186J;26115469;08/12/2021;1687.00;;
186J;26115493;20/10/2021;1087.00;;
186J;26115691;14/06/2021;1387.00;;
1B9P;26117382;26/01/2021;1258.00;;
0YBY;26120634;24/11/2021;587.00;;
18EA;26122911;03/01/2021;4058.00;;
18EA;26122937;29/01/2021;3058.00;;
18EA;26123083;15/01/2021;2488.00;;
18EA;26123380;15/02/2021;4058.00;;
18EA;26123554;31/01/2021;2358.00;;
18EA;26123752;15/01/2021;3858.00;;
18EA;26123885;30/01/2021;4058.00;;
18EA;26123885;02/01/2021;4058.00;;
18EA;26124073;29/01/2021;2658.00;;
18EA;26124339;29/01/2021;3358.00;;
18EA;26124495;05/02/2021;2758.00;;
18EA;26124495;25/01/2021;758.00;;
18EA;26124495;04/01/2021;2558.00;;
18EA;26124826;21/02/2021;1058.00;;
18EB;26125500;08/02/2021;558.00;;
18EB;26125823;29/01/2021;1358.00;;
18EB;26125872;15/01/2021;1558.00;;
18EB;26125955;06/01/2021;1158.00;;
18EB;26126029;17/02/2021;1458.00;;
18EB;26126029;05/02/2021;1458.00;;
18EB;26126169;11/01/2021;558.00;;
18EB;26126177;03/02/2021;3058.00;;
18EB;26126201;29/01/2021;2558.00;;
18EB;26126201;17/01/2021;2558.00;;
18AC;26130708;31/12/2021;587.00;;
0WVW;26131318;17/02/2021;1258.00;;
0WVW;26131318;08/02/2021;1258.00;;
0NMH;26131797;22/03/2021;558.00;;
1D7K;26132969;17/06/2021;1087.00;;
1D7K;26132969;17/04/2021;1058.00;;
11V3;26136416;13/02/2021;1758.00;;
11V3;26136416;06/02/2021;1758.00;;
7126;26138313;30/11/2021;887.00;;
9240;26138552;17/12/2021;687.00;;
0RY6;26141051;17/12/2021;1487.00;;
10PD;26141663;06/02/2021;558.00;;
16CK;26143636;19/03/2021;558.00;;
11HT;26143958;30/01/2021;1558.00;;
11HT;26144204;15/02/2021;1058.00;;
11HT;26144782;16/04/2021;1058.00;;
11HT;26145169;23/08/2021;6587.00;;
11HT;26145169;12/02/2021;4058.00;;
11HT;26145458;10/12/2021;1087.00;;
11HT;26145953;27/02/2021;2158.00;16/04/2021;2131.79
11HT;26146050;10/09/2021;1587.00;28/10/2021;1563.29
0289;26146571;20/12/2021;2787.00;;
0289;26146571;17/02/2021;2958.00;;
07R0;26147942;06/01/2021;558.00;;
0V3T;26149039;14/02/2021;758.00;;
0RUZ;26149633;10/02/2021;2058.00;;
179B;26150052;13/02/2021;558.00;;
15XD;26151597;26/08/2021;687.00;;
9516;26155572;06/02/2021;1258.00;;
5250;26156414;13/12/2021;687.00;;
0SG5;26158337;15/09/2021;887.00;03/11/2021;883.71
13QM;26160382;15/01/2021;858.00;;
13A6;26160440;11/01/2021;858.00;;
8140;26164376;03/10/2021;1587.00;;
8140;26164384;20/03/2021;708.00;;
8140;26164491;29/01/2021;2558.00;;
8140;26164491;15/01/2021;2558.00;;
12L9;26164939;21/01/2021;1158.00;;
5536;26165043;20/01/2021;1658.00;;
0R3D;26168492;10/05/2021;3058.00;;
8357;26170357;11/02/2021;858.00;;
0VNR;26170571;04/12/2021;1587.00;;
18CK;26171470;17/01/2021;1458.00;;
1494;26172148;15/11/2021;887.00;;
1494;26172148;11/08/2021;787.00;;
0R0K;26176487;15/01/2021;2758.00;;
0QK3;26176800;03/02/2021;1058.00;;
18BG;26177790;27/12/2021;687.00;;
18BG;26177790;02/10/2021;787.00;;
0Z37;26180232;20/04/2021;558.00;;
16XR;26182220;02/01/2021;1258.00;;
2011;26185793;23/07/2021;1487.00;;
16OR;26191288;21/09/2021;1787.00;;
187U;26191460;14/08/2021;2087.00;;
18EA;26191577;06/01/2021;2058.00;;
18GM;26192229;16/10/2021;4087.00;;
0ONF;26192997;25/12/2021;1387.00;;
0ONF;26192997;17/12/2021;1387.00;;
0ONF;26192997;02/04/2021;1158.00;;
3610;26193342;09/11/2021;1187.00;;
16I6;26197616;02/01/2021;558.00;;
111U;26199588;10/03/2021;558.00;;
111U;26199588;03/03/2021;558.00;;
111U;26199588;19/02/2021;558.00;;
18EF;26200212;02/02/2021;2058.00;;
15XG;26201772;02/12/2021;3987.00;;
9432;26202168;24/12/2021;687.00;;
9432;26202168;29/10/2021;587.00;;
2305;26202226;03/01/2021;1758.00;;
1AWZ;26202424;31/03/2021;2658.00;;
0YOV;26204677;27/12/2021;687.00;;
0ZQ5;26206052;30/12/2021;687.00;;
14P5;26206086;16/01/2021;3358.00;;
18AH;26210658;19/08/2021;1087.00;;
18AH;26210666;15/10/2021;1487.00;;
18AH;26210708;12/09/2021;1087.00;;
18AH;26210781;04/12/2021;1487.00;;
0ZUL;26212977;11/01/2021;958.00;;
186N;26213348;03/08/2021;3187.00;;
0YZL;26214999;18/01/2021;658.00;;
16EH;26217075;27/02/2021;1058.00;;
19K2;26218768;24/11/2021;1087.00;;
